frame_id,time_s,tag0_x,tag0_y,tag0_z,tag0_qx,tag0_qy,tag0_qz,tag0_qw,tag1_x,tag1_y,tag1_z,tag1_qx,tag1_qy,tag1_qz,tag1_qw,tag2_x,tag2_y,tag2_z,tag2_qx,tag2_qy,tag2_qz,tag2_qw,tag3_x,tag3_y,tag3_z,tag3_qx,tag3_qy,tag3_qz,tag3_qw,tag4_x,tag4_y,tag4_z,tag4_qx,tag4_qy,tag4_qz,tag4_qw,tag5_x,tag5_y,tag5_z,tag5_qx,tag5_qy,tag5_qz,tag5_qw,tag6_x,tag6_y,tag6_z,tag6_qx,tag6_qy,tag6_qz,tag6_qw,tag7_x,tag7_y,tag7_z,tag7_qx,tag7_qy,tag7_qz,tag7_qw,tag8_x,tag8_y,tag8_z,tag8_qx,tag8_qy,tag8_qz,tag8_qw,tag9_x,tag9_y,tag9_z,tag9_qx,tag9_qy,tag9_qz,tag9_qw,tag10_x,tag10_y,tag10_z,tag10_qx,tag10_qy,tag10_qz,tag10_qw,tag11_x,tag11_y,tag11_z,tag11_qx,tag11_qy,tag11_qz,tag11_qw,tag12_x,tag12_y,tag12_z,tag12_qx,tag12_qy,tag12_qz,tag12_qw,tag13_x,tag13_y,tag13_z,tag13_qx,tag13_qy,tag13_qz,tag13_qw,tag14_x,tag14_y,tag14_z,tag14_qx,tag14_qy,tag14_qz,tag14_qw,tag15_x,tag15_y,tag15_z,tag15_qx,tag15_qy,tag15_qz,tag15_qw,tag16_x,tag16_y,tag16_z,tag16_qx,tag16_qy,tag16_qz,tag16_qw,tag17_x,tag17_y,tag17_z,tag17_qx,tag17_qy,tag17_qz,tag17_qw,left_disp_avg,left_visible_count,right_disp_avg,right_visible_count,tag0_missing,tag1_missing,tag2_missing,tag3_missing,tag4_missing,tag5_missing,tag6_missing,tag7_missing,tag8_missing,tag9_missing,tag10_missing,tag11_missing,tag12_missing,tag13_missing,tag14_missing,tag15_missing,tag16_missing,tag17_missing,velocity_m_s,out_qx,out_qy,out_qz,out_qw
1312,3528254094.091218,-0.042037,0.014410,-0.032777,0.358568,-0.492332,-0.021256,0.792835,-0.042569,0.003659,-0.011839,0.369318,-0.500432,-0.098746,0.776802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032876,0.032292,-0.041835,0.338882,-0.549509,0.053426,0.761803,-0.039398,0.019650,-0.014807,0.378780,-0.481290,-0.065821,0.787752,-0.037929,0.011695,0.002080,0.312359,-0.520089,0.029737,0.794390,-0.043479,0.000436,-0.032879,0.336811,-0.512174,0.044838,0.788813,-0.047802,-0.014313,-0.004601,0.348719,-0.434995,-0.023969,0.829819,-0.048233,-0.023718,0.017455,0.147724,0.012849,0.141757,0.978733,0.042774,-0.006056,-0.012220,-0.015351,0.160544,0.017629,0.986752,0.061967,0.006335,-0.035802,-0.036236,0.147471,0.038648,0.987646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038251,0.001031,0.001010,0.005046,0.136603,0.051837,0.989256,0.057434,0.013410,-0.024213,-0.022361,0.073334,0.008811,0.997018,0.074608,0.022130,-0.042547,-0.033945,0.081331,0.051428,0.994780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.055833,0.024600,-0.021608,-0.017235,0.043751,0.054676,0.997396,0.073843,0.033338,-0.038401,-0.012080,0.033806,0.018667,0.999181,0.051141,8,0.065979,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.205561,0.165865,-0.248304,-0.050495,0.953039
1314,3528254094.290620,-0.041616,0.014819,-0.031862,0.368507,-0.502493,-0.024273,0.781738,-0.044050,0.002702,-0.009354,0.376518,-0.503227,-0.110998,0.769855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032377,0.032481,-0.040034,0.338078,-0.564038,0.043319,0.752122,-0.040857,0.018587,-0.011670,0.383135,-0.487940,-0.073501,0.780846,-0.039084,0.010783,0.004116,0.315367,-0.535916,0.019416,0.782918,-0.044912,-0.000349,-0.030166,0.340568,-0.517029,0.041092,0.784223,-0.049759,-0.015483,-0.002398,0.354825,-0.436353,-0.028674,0.826361,-0.049577,-0.024310,0.017812,0.148814,0.004331,0.138314,0.979135,0.041011,-0.008886,-0.007041,0.000716,0.146326,0.007929,0.989204,0.061216,0.004325,-0.031189,-0.029378,0.129505,0.028407,0.990736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036556,-0.001474,0.005474,0.023168,0.124215,0.046159,0.990910,0.057189,0.012469,-0.021706,-0.024099,0.078593,0.007186,0.996590,0.074533,0.020938,-0.038843,-0.030333,0.072175,0.041362,0.996072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.054713,0.022057,-0.015698,-0.002266,0.031042,0.047342,0.998394,0.073631,0.031696,-0.033672,0.005753,0.022665,0.013816,0.999631,0.051485,8,0.063631,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.212580,0.123680,-0.202824,-0.034459,0.970762
1316,3528254094.489710,-0.054976,-0.000063,0.004985,-0.045791,-0.102087,0.052449,0.992336,-0.037459,0.009206,0.022555,-0.077962,-0.139898,-0.013889,0.986994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.059978,0.003195,-0.013978,-0.025953,-0.128377,0.141499,0.981236,-0.042581,0.016323,0.008444,-0.055596,-0.109636,-0.000209,0.992416,-0.028487,0.021589,0.017066,-0.059682,-0.099103,0.120811,0.985911,-0.050018,-0.006063,0.020705,-0.057317,-0.078687,0.123563,0.987550,-0.029544,0.005611,0.043191,-0.094563,-0.021991,0.026451,0.994924,-0.014001,0.012742,0.052400,-0.129754,-0.117220,0.159614,0.971569,0.025027,-0.025469,-0.024828,-0.422878,0.527610,-0.052571,0.734873,0.018141,-0.040782,-0.054470,-0.438197,0.518858,-0.020224,0.733730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.028319,-0.009965,-0.022135,-0.385734,0.522652,-0.020047,0.760028,0.019298,-0.027257,-0.053766,-0.438885,0.474863,-0.011772,0.762723,0.015626,-0.040505,-0.077566,-0.438254,0.487506,0.022671,0.754823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016409,-0.017611,-0.059271,-0.421142,0.449621,0.032083,0.787052,0.015725,-0.029104,-0.081527,-0.418357,0.428655,0.002702,0.800765,0.051295,8,0.065050,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.221761,0.197264,0.212719,0.046224,0.955877
1318,3528254094.688550,-0.041691,0.014842,-0.032852,0.362650,-0.491568,-0.025324,0.791331,-0.042201,0.004207,-0.012146,0.368994,-0.502410,-0.101840,0.775278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032655,0.032412,-0.041588,0.336525,-0.552798,0.048273,0.760812,-0.040114,0.019318,-0.013347,0.377839,-0.477052,-0.074546,0.790001,-0.038906,0.011215,0.003922,0.311039,-0.520960,0.023792,0.794537,-0.044366,0.000092,-0.031520,0.327222,-0.510907,0.037764,0.794024,-0.048798,-0.014681,-0.003060,0.348717,-0.430582,-0.025717,0.832067,-0.047695,-0.022705,0.016623,0.233541,-0.547006,0.028009,0.803404,0.042261,-0.007046,-0.011082,-0.012192,0.160080,0.009048,0.986987,0.061387,0.004823,-0.034155,-0.038034,0.138434,0.030865,0.989160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038400,0.001109,0.000203,0.002043,0.140076,0.049024,0.988924,0.057405,0.012945,-0.024415,-0.023932,0.086248,0.009790,0.995938,0.074569,0.021519,-0.042754,-0.042122,0.083055,0.044460,0.994661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.056287,0.024763,-0.023241,-0.026905,0.051959,0.051102,0.996978,0.073699,0.032211,-0.037490,-0.004026,0.034818,0.015994,0.999258,0.051158,8,0.065697,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.233465,0.260527,0.166876,0.029587,0.950475
1354,3528254098.281906,-0.042023,0.014286,-0.031739,0.362158,-0.504265,-0.019664,0.783691,-0.044187,0.002425,-0.008946,0.367989,-0.502106,-0.100626,0.776111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.034184,0.031145,-0.038659,0.338780,-0.549001,0.042282,0.762914,-0.041459,0.018090,-0.011019,0.380197,-0.474688,-0.073240,0.790416,-0.040355,0.009836,0.006232,0.040577,-0.004037,0.051651,0.997832,-0.045344,-0.000957,-0.029625,0.327993,-0.513394,0.041929,0.791890,-0.050655,-0.016542,-0.000259,0.331981,-0.429390,-0.031349,0.839303,-0.048873,-0.024034,0.018289,0.244824,-0.549689,0.027198,0.798225,0.041421,-0.008198,-0.008489,-0.007407,0.155128,0.009490,0.987821,0.061314,0.004981,-0.033328,-0.039081,0.139947,0.035371,0.988755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037785,0.000393,0.001895,0.007939,0.136397,0.050235,0.989348,0.057166,0.012804,-0.023176,-0.025996,0.080787,0.007922,0.996361,0.074263,0.021109,-0.040639,-0.041401,0.077147,0.040894,0.995320,0.032202,0.008660,0.014177,0.063740,0.123929,0.101608,0.985015,0.055765,0.024183,-0.021134,-0.023294,0.048030,0.055195,0.997048,0.073464,0.032042,-0.035885,-0.002648,0.028394,0.017659,0.999437,0.051682,8,0.061190,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.449997,0.352522,0.324421,0.109353,0.870931
1356,3528254098.485032,-0.040381,0.015798,-0.035304,0.364275,-0.502536,-0.018462,0.783850,-0.042447,0.003977,-0.012016,0.366459,-0.493052,-0.106017,0.781900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032770,0.032506,-0.042523,0.337155,-0.547058,0.046285,0.764795,-0.040782,0.018950,-0.012847,0.375658,-0.467257,-0.074278,0.796891,-0.038617,0.011414,0.003407,0.305086,-0.514021,0.026369,0.801255,-0.044142,0.000196,-0.032226,0.323705,-0.510190,0.046306,0.795472,-0.048701,-0.014850,-0.002992,0.340022,-0.426457,-0.024747,0.837799,-0.046200,-0.021730,0.014907,0.248072,-0.545543,0.032624,0.799861,0.042264,-0.007355,-0.010709,-0.011287,0.158897,0.012377,0.987153,0.062071,0.006365,-0.037232,-0.041352,0.145211,0.034848,0.987922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038415,0.000913,0.000705,0.010677,0.136024,0.053177,0.989220,0.058285,0.014846,-0.028269,-0.035331,0.093431,0.018025,0.994835,0.074969,0.022812,-0.045706,-0.046234,0.079759,0.048119,0.994578,0.033847,0.010684,0.010069,0.055966,0.131614,0.102287,0.984420,0.056304,0.025136,-0.023969,-0.017318,0.048392,0.060672,0.996834,0.074165,0.033738,-0.041024,-0.015958,0.036388,0.029676,0.998770,0.051124,8,0.063345,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.501384,0.353788,0.349454,0.118896,0.859407
1358,3528254098.684808,-0.040224,0.015751,-0.035752,0.363741,-0.498981,-0.019746,0.786333,-0.041793,0.004497,-0.013256,0.362544,-0.496393,-0.101815,0.782170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031992,0.032782,-0.043779,0.336941,-0.553229,0.050086,0.760197,-0.038870,0.020242,-0.016003,0.372062,-0.483007,-0.073502,0.789222,-0.037066,0.012666,0.000568,0.310334,-0.517695,0.030568,0.796712,-0.043283,0.000715,-0.033626,0.325608,-0.509719,0.045532,0.795043,-0.047941,-0.014057,-0.004449,0.339191,-0.427727,-0.025182,0.837475,-0.047053,-0.022185,0.015844,0.136418,0.019257,0.137513,0.980872,0.043057,-0.006376,-0.012663,-0.014296,0.160030,0.010999,0.986947,0.062944,0.007268,-0.039457,-0.048830,0.150656,0.033464,0.986812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039559,0.002471,-0.002550,-0.003926,0.143907,0.048964,0.988371,0.058526,0.014351,-0.027844,-0.037380,0.090065,0.012847,0.995151,0.075743,0.023488,-0.047799,-0.054900,0.090788,0.045201,0.993328,0.033778,0.010474,0.010595,0.061290,0.127562,0.105243,0.984325,0.056927,0.025384,-0.025087,-0.029367,0.048041,0.051074,0.997106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.051087,8,0.060396,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.501007,0.010923,-0.140151,0.089422,0.986023
1360,3528254098.882914,-0.040431,0.015338,-0.033947,0.368648,-0.511670,-0.017665,0.775873,-0.044268,0.002278,-0.009158,0.374375,-0.501313,-0.103957,0.773125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.033341,0.031710,-0.039855,0.345704,-0.553309,0.048761,0.756281,-0.040941,0.018403,-0.012033,0.377116,-0.481935,-0.069906,0.787804,-0.037228,0.012036,0.001053,0.018061,0.007151,0.047708,0.998672,-0.044461,-0.000395,-0.030969,0.334197,-0.516978,0.040801,0.787008,-0.049415,-0.015635,-0.002439,0.349334,-0.435062,-0.024074,0.829522,-0.048950,-0.024232,0.017862,0.241898,-0.550697,0.025411,0.798482,0.041624,-0.007940,-0.008552,-0.006114,0.151915,0.014330,0.988271,0.061101,0.004256,-0.031320,-0.030583,0.132638,0.032633,0.990155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037770,0.000443,0.002177,0.002519,0.130067,0.052161,0.990129,0.056916,0.012307,-0.021477,-0.018622,0.074611,0.012553,0.996960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.032422,0.009130,0.013478,0.059657,0.119469,0.103247,0.985651,0.055335,0.023519,-0.018821,-0.013542,0.028085,0.050027,0.998261,0.073611,0.032215,-0.035040,0.004964,0.023702,0.021078,0.999485,0.051283,8,0.056981,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.490008,0.340790,0.428655,0.132872,0.826113
1362,3528254099.081146,-0.040385,0.015677,-0.033781,0.365770,-0.514593,-0.023154,0.775158,-0.043959,0.002902,-0.009608,0.368038,-0.500305,-0.104042,0.776800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031017,0.033298,-0.042395,0.348843,-0.563115,0.047008,0.747664,-0.040916,0.018704,-0.011839,0.380008,-0.478065,-0.074213,0.788378,-0.038062,0.011693,0.002446,0.021716,0.000289,0.043191,0.998831,-0.045742,-0.000908,-0.029398,0.322154,-0.517230,0.038260,0.791976,-0.049692,-0.015320,-0.002365,0.344256,-0.435736,-0.030435,0.831081,-0.049023,-0.023704,0.017468,0.234606,-0.556538,0.023082,0.796676,0.041905,-0.007604,-0.009640,-0.006637,0.153755,0.009798,0.988038,0.061271,0.004070,-0.031659,-0.027549,0.133146,0.032458,0.990182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037242,-0.000671,0.003764,0.016542,0.132549,0.049224,0.989815,0.057252,0.012308,-0.022156,-0.016415,0.079809,0.015737,0.996551,0.075218,0.022090,-0.042248,-0.043325,0.075819,0.039392,0.995401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.055953,0.023817,-0.020194,-0.021011,0.038199,0.046562,0.997964,0.073976,0.031850,-0.035277,0.000338,0.023711,0.014735,0.999610,0.051532,8,0.064837,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.479592,0.326089,0.444050,0.145506,0.821775
1364,3528254099.286560,-0.040283,0.015606,-0.034066,0.374911,-0.509586,-0.022830,0.774108,-0.043564,0.002798,-0.010240,0.373774,-0.502463,-0.103585,0.772719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.033507,0.031855,-0.039430,0.345439,-0.553169,0.044774,0.756751,-0.040811,0.018542,-0.012186,0.386149,-0.482086,-0.075524,0.782802,-0.037996,0.011427,0.002264,0.325146,-0.526883,0.022675,0.784959,-0.044683,-0.000447,-0.030715,0.341478,-0.517032,0.039058,0.783929,-0.049480,-0.015761,-0.002591,0.350186,-0.435496,-0.026130,0.828873,-0.048342,-0.023910,0.016575,0.254880,-0.553836,0.031334,0.792036,0.041547,-0.007955,-0.008221,-0.002586,0.151701,0.014712,0.988313,0.062002,0.006464,-0.034175,-0.033840,0.138842,0.035100,0.989114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037142,-0.000489,0.004189,0.017439,0.122448,0.050878,0.991016,0.057248,0.013213,-0.022315,-0.019174,0.074044,0.011644,0.997003,0.074408,0.021470,-0.038975,-0.026465,0.062721,0.041446,0.996819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.055585,0.024209,-0.019327,-0.011405,0.035715,0.055607,0.997749,0.073514,0.032465,-0.034187,0.004962,0.016185,0.017314,0.999707,0.051181,8,0.064583,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.467270,0.318069,0.473782,0.148413,0.807673
1370,3528254099.887730,-0.041649,0.014262,-0.032735,0.364860,-0.499315,-0.017990,0.785645,-0.043757,0.002547,-0.010122,0.361901,-0.503432,-0.099042,0.778315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031083,0.032857,-0.043266,0.348843,-0.563736,0.053447,0.746762,-0.041480,0.017991,-0.011647,0.368755,-0.481430,-0.067852,0.792238,-0.038720,0.011014,0.003012,0.025657,-0.005986,0.047437,0.998527,-0.044691,-0.000846,-0.030908,0.330210,-0.511934,0.041485,0.791937,-0.049393,-0.015742,-0.002575,0.340139,-0.431240,-0.025466,0.835278,-0.047646,-0.023091,0.015855,0.244026,-0.552142,0.032539,0.796575,0.041871,-0.007688,-0.008805,-0.009834,0.153086,0.012891,0.988080,0.062340,0.006464,-0.035174,-0.044562,0.141848,0.034557,0.988281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037854,0.000537,0.002306,0.004931,0.128089,0.054272,0.990264,0.057343,0.012859,-0.022450,-0.029837,0.067320,0.005206,0.997272,0.075438,0.023256,-0.043807,-0.050296,0.075855,0.048729,0.994657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.055780,0.024146,-0.020060,-0.018099,0.028789,0.056085,0.997847,0.073790,0.032365,-0.035371,-0.001368,0.013038,0.014517,0.999809,0.051377,8,0.065495,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.438542,0.300797,0.549854,0.160517,0.762506
1372,3528254100.093824,-0.040026,0.015905,-0.035775,0.362571,-0.502105,-0.023694,0.784774,-0.042514,0.004087,-0.012260,0.357973,-0.501083,-0.101992,0.781261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032295,0.032544,-0.042896,0.338336,-0.551291,0.047394,0.761158,-0.039990,0.019558,-0.014217,0.372876,-0.479074,-0.071254,0.791439,-0.037748,0.012288,0.001555,0.306972,-0.521300,0.027209,0.795785,-0.044380,-0.000030,-0.032115,0.317392,-0.506949,0.039264,0.800452,-0.049951,-0.015472,-0.001862,0.324210,-0.417536,-0.029524,0.848340,-0.047790,-0.022483,0.016390,0.141708,0.012373,0.136976,0.980308,0.042262,-0.007853,-0.009912,-0.009415,0.154901,0.010580,0.987828,0.062279,0.005209,-0.035584,-0.042502,0.140477,0.029288,0.988738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038668,0.001039,0.000370,0.005785,0.135890,0.047329,0.989576,0.058488,0.013895,-0.026767,-0.037577,0.084631,0.007440,0.995676,0.075633,0.022152,-0.044956,-0.047729,0.080685,0.041007,0.994751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.056946,0.024923,-0.024008,-0.029486,0.045528,0.049720,0.997289,0.074662,0.032678,-0.039300,-0.006208,0.030047,0.017404,0.999378,0.051510,8,0.066910,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.434575,0.245834,0.212305,0.099611,0.940516
1376,3528254100.491988,-0.040619,0.015234,-0.033623,0.373025,-0.509805,-0.021875,0.774902,-0.043516,0.002715,-0.010241,0.375494,-0.503804,-0.103938,0.770962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.033495,0.031732,-0.039526,0.342596,-0.556130,0.048385,0.755650,-0.039052,0.019632,-0.014697,0.390435,-0.492930,-0.064146,0.774897,-0.038730,0.010790,0.003392,0.323160,-0.523526,0.027978,0.787849,-0.045343,-0.001092,-0.029847,0.334819,-0.515539,0.038593,0.787799,-0.049881,-0.016260,-0.001861,0.347378,-0.438077,-0.028497,0.828616,-0.048265,-0.023944,0.016625,0.146809,0.013304,0.143810,0.978565,0.041562,-0.007797,-0.008368,-0.003916,0.149776,0.015156,0.988596,0.062101,0.006927,-0.034918,-0.039287,0.140159,0.038250,0.988610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037679,0.000478,0.002481,0.009000,0.132825,0.053251,0.989667,0.057424,0.013694,-0.023224,-0.027793,0.072992,0.012376,0.996868,0.074850,0.023008,-0.041868,-0.042757,0.082022,0.053507,0.994274,0.033465,0.010741,0.010253,0.045301,0.125096,0.098721,0.986181,0.055694,0.024620,-0.020172,-0.013296,0.031137,0.053438,0.997997,0.073088,0.031913,-0.032934,0.011872,0.014892,0.021460,0.999588,0.051259,8,0.061466,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.433243,0.135888,-0.125654,0.034074,0.982133
1378,3528254100.690684,-0.055102,-0.000293,0.003614,-0.035489,-0.117775,0.054673,0.990899,-0.038603,0.007767,0.019222,-0.056038,-0.161920,-0.016227,0.985078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.059427,0.003814,-0.014004,-0.027334,-0.130598,0.136346,0.981635,-0.042101,0.017584,0.009975,-0.059274,-0.105132,-0.006803,0.992667,-0.027868,0.023175,0.019449,-0.075928,-0.103597,0.118510,0.984610,-0.051023,-0.007371,0.017053,-0.040376,-0.095889,0.121928,0.987071,-0.030878,0.004588,0.040758,-0.080887,-0.038611,0.026357,0.995626,-0.014827,0.012707,0.052558,-0.133677,-0.125740,0.163731,0.969284,0.026089,-0.025034,-0.023711,-0.418579,0.516057,-0.052584,0.745461,0.018648,-0.041023,-0.055203,-0.437517,0.517721,-0.017544,0.735008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.027679,-0.010767,-0.023375,-0.390608,0.518746,-0.019761,0.760222,0.022084,-0.025895,-0.051255,-0.429790,0.447616,-0.015296,0.784020,0.016183,-0.040930,-0.078737,-0.437656,0.480463,0.022702,0.759669,0.026780,0.002980,-0.024725,-0.331579,0.535587,0.007371,0.776626,0.016934,-0.017896,-0.059927,-0.417309,0.448931,0.029977,0.789566,0.017074,-0.029021,-0.081755,-0.422968,0.416061,0.003782,0.804970,0.051220,8,0.061725,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.429132,0.147595,-0.113066,0.026654,0.982202
1382,3528254101.078195,-0.040770,0.015640,-0.033721,0.364179,-0.506283,-0.026011,0.781265,-0.044278,0.002687,-0.009086,0.370515,-0.492330,-0.111210,0.779719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032692,0.032598,-0.040931,0.339013,-0.555365,0.044796,0.758046,-0.040110,0.019334,-0.013079,0.382687,-0.477885,-0.073340,0.787273,-0.038628,0.011279,0.003545,0.034370,0.004708,0.046079,0.998335,-0.045907,-0.000920,-0.029339,0.325649,-0.507540,0.036386,0.796889,-0.051486,-0.016952,0.000605,0.327751,-0.415027,-0.031797,0.848128,-0.047876,-0.023012,0.016562,0.240598,-0.553468,0.021899,0.797061,0.042014,-0.007380,-0.010281,-0.005471,0.156406,0.010254,0.987624,0.061955,0.006074,-0.035584,-0.036538,0.145218,0.035188,0.988098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037293,-0.000688,0.003726,0.017437,0.131135,0.049425,0.989978,0.057304,0.012774,-0.023370,-0.022409,0.074946,0.008598,0.996899,0.075112,0.022849,-0.044237,-0.038544,0.089186,0.050336,0.993995,0.033199,0.009716,0.011698,0.061773,0.123645,0.095780,0.985760,0.055930,0.024186,-0.021192,-0.016800,0.046028,0.048296,0.997631,0.073841,0.032433,-0.036778,-0.000957,0.031524,0.015916,0.999376,0.051662,8,0.062006,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414348,0.088430,-0.066909,0.063358,0.991811
1383,3528254101.172530,-0.040996,0.015256,-0.033069,0.375233,-0.510164,-0.025632,0.773483,-0.042962,0.003387,-0.011050,0.377266,-0.503569,-0.106544,0.769894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.033242,0.032108,-0.039612,0.346391,-0.554355,0.045969,0.755374,-0.040538,0.018815,-0.012467,0.386751,-0.484119,-0.073629,0.781429,-0.038817,0.010921,0.003546,0.324910,-0.526096,0.026062,0.785479,-0.044501,-0.000111,-0.030950,0.335959,-0.519610,0.040995,0.784511,-0.050968,-0.016851,-0.000586,0.336422,-0.431351,-0.032327,0.836487,-0.048052,-0.023470,0.015995,0.147369,0.011016,0.140359,0.979010,0.041002,-0.008932,-0.006713,0.004312,0.144897,0.010199,0.989385,0.061502,0.005228,-0.032310,-0.027449,0.132009,0.034892,0.990254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037732,0.000342,0.002412,0.009857,0.127975,0.046883,0.990620,0.057350,0.013209,-0.022524,-0.020928,0.071139,0.010542,0.997191,0.074887,0.022448,-0.041060,-0.032462,0.073404,0.046763,0.995676,0.032392,0.009009,0.013648,0.071156,0.114986,0.105083,0.985227,0.055807,0.024387,-0.019911,-0.018246,0.034280,0.052025,0.997890,0.074088,0.033367,-0.036331,-0.004560,0.020734,0.013487,0.999684,0.051348,8,0.061333,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.408111,0.238513,0.496884,0.104487,0.827829
1386,3528254101.478698,-0.041888,0.014386,-0.032237,0.362888,-0.503723,-0.019658,0.783702,-0.043089,0.003174,-0.011087,0.370501,-0.504513,-0.100497,0.773367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.033407,0.031780,-0.039853,0.346694,-0.551923,0.044175,0.757121,-0.040208,0.018941,-0.013286,0.383923,-0.484511,-0.069396,0.782967,-0.039728,0.010252,0.004697,0.305887,-0.523934,0.023251,0.794598,-0.044615,-0.000518,-0.030960,0.332357,-0.520138,0.041242,0.785680,-0.049672,-0.015913,-0.002373,0.337668,-0.437880,-0.028942,0.832709,-0.047999,-0.023498,0.016019,0.146129,0.012396,0.142661,0.978847,0.042009,-0.007295,-0.009302,-0.005206,0.150884,0.014828,0.988427,0.062132,0.006416,-0.034325,-0.036711,0.135363,0.035734,0.989471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037846,0.000594,0.002372,0.421435,-0.411637,-0.012558,0.807954,0.057107,0.012707,-0.021544,-0.017151,0.071920,0.016068,0.997133,0.075419,0.023582,-0.043284,-0.047586,0.076100,0.045933,0.994904,0.033152,0.010199,0.011458,0.054298,0.116769,0.102147,0.986399,0.055595,0.024085,-0.019245,-0.013402,0.039034,0.053918,0.997692,0.073960,0.033085,-0.035844,-0.001341,0.011598,0.017732,0.999775,0.051291,8,0.061747,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.385567,0.237028,0.484953,0.111235,0.834425
